id,name,dateStart,dateEnd,type,questionQty
4787,Синхрон Весны в ЛЭТИ,2018-03-16T18:45:00+03:00,2018-03-20T18:45:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 13, '2': 13, '3': 13}"
4788,Студенческий чемпионат Ярославской области,2018-02-17T14:45:00+03:00,2018-02-17T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
4789,Кубок губернатора Иркутской области,2018-03-31T06:00:00+03:00,2018-04-01T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
4790,Синхрон Моносова,2018-09-14T19:00:00+03:00,2018-09-18T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4791,Топ-1000,2018-11-02T19:00:00+03:00,2018-11-06T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4792,Кубок Арктики,2018-03-03T11:00:00+03:00,2018-03-04T16:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12}"
4793,Поволжская лига,2018-03-25T11:00:00+03:00,2018-03-25T18:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 10, '2': 10, '3': 10, '4': 10, '5': 10, '6': 10}"
4794,Прост!,2018-04-20T18:00:00+03:00,2018-04-24T18:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4795,Кубок кабачков,2018-08-31T17:00:00+03:00,2018-09-04T17:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4796,Школьный кубок княгини Ольги,2018-02-24T12:00:00+03:00,2018-02-25T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12}"
4797,Первенство РГУ нефти и газа,2018-02-21T16:00:00+03:00,2018-02-21T19:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
4798,Чемпионат Мурманской области. ВЛ. Игра первая,2018-03-24T00:00:00+03:00,2018-03-28T00:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
4799,Чемпионат Мурманской области. ВЛ. Игра вторая,2018-04-21T00:00:00+03:00,2018-04-25T00:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
4800,Чемпионат Мурманской области. ВЛ. Игра третья,2018-05-19T00:00:00+03:00,2018-05-23T00:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
4801,Чемпионат Мурманской области. ПЛ. Игра первая,2018-03-24T00:00:00+03:00,2018-03-28T00:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
4802,Чемпионат Мурманской области. ПЛ. Игра вторая,2018-04-21T00:00:00+03:00,2018-04-25T00:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
4803,Чемпионат Мурманской области. ПЛ. Игра третья,2018-05-19T00:00:00+03:00,2018-05-23T00:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
4806,Открытый Зимний Братский Кубок,2018-02-12T19:45:00+03:00,2018-02-12T22:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 18, '2': 18}"
4807,Зеркало Афродиты,2018-03-16T19:00:00+03:00,2018-03-20T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4808,Синхрон с человеческим лицом,2018-04-27T20:00:00+03:00,2018-05-01T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4809,Эврика! - 8,2018-03-03T09:30:00+03:00,2018-03-07T09:29:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4810,Регулярный чемпионат МГУ. Четвёртый игровой день,2018-03-05T19:00:00+03:00,2018-03-05T21:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
4811,Открытый Кубок Тбилиси,2018-09-15T12:00:00+03:00,2018-09-16T20:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12}"
4812,Синхрон Белозёрова - ЭкоСмарт. Первый этап,2018-04-06T14:00:00+03:00,2018-04-10T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4813,Чемпионат Минска. Лига А. Тур четвёртый,2018-02-26T19:00:00+03:00,2018-02-26T21:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 18, '2': 18}"
4815,Хрустальный Голем,2018-05-11T10:00:00+03:00,2018-05-12T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12}"
4816,Играй для Жизни,2018-09-28T19:00:00+03:00,2018-10-02T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4817,Играют только дамы,2018-03-03T14:00:00+03:00,2018-03-07T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4818,Сон № 9,2018-03-23T14:00:00+03:00,2018-03-26T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4819,Пермский период,2018-03-09T11:00:00+03:00,2018-03-10T15:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
4820,Чемпионат Владимирской области,2018-03-11T12:00:00+03:00,2018-03-11T16:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
4822,Лига Разума,2018-02-24T12:00:00+03:00,2018-03-18T12:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
4823,Memel United - предсезонка,2018-03-23T14:00:00+03:00,2018-03-27T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4824,Синхрон Богословского - ЭкоСмарт. Второй этап,2018-04-27T14:00:00+03:00,2018-05-01T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4825,Чемпионат Эстонии,2018-04-21T12:00:00+03:00,2018-04-21T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12}"
4826,Помогай с умом,2018-03-30T18:00:00+03:00,2018-04-03T18:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4827,Синхронный турнир ЛУК. Этап 3,2018-03-09T14:00:00+03:00,2018-03-12T22:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
4828,Ultima Tule,2018-05-26T12:00:00+03:00,2018-05-27T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
4829,Синхронный турнир ЛУК,2017-11-17T12:00:00+03:00,2018-03-12T22:00:00+03:00,"{'id': 5, 'name': 'Общий зачёт'}","{'1': 45, '2': 45, '3': 45}"
4830,Мартовский лев,2018-03-11T11:00:00+03:00,2018-03-11T15:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
4831,Первенство Сибири,2018-02-23T08:00:00+03:00,2018-02-25T13:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
4832,Беларускае люстэрка. Дзень першы.,2018-03-24T19:00:00+03:00,2018-03-28T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4833,Беларускае люстэрка. Дзень другi.,2018-03-30T19:00:00+03:00,2018-04-03T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4834,Этажи,2018-03-25T10:00:00+03:00,2018-03-25T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
4835,Немец vs Снятковский: Сложные щи,2018-04-06T14:00:00+03:00,2018-04-10T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4836,Синхрон-lite. Выпуск XV. Побег из Алькатраса,2018-06-15T18:45:00+03:00,2018-06-19T18:45:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4837,Кубок Серпухова,2018-04-08T12:00:00+03:00,2018-04-08T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
4838,Школьнае люстэрка,2018-04-20T19:00:00+03:00,2018-04-24T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
4839,Эрудит тоже хочет,2018-03-22T08:00:00+03:00,2018-03-26T08:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4840,Молодёжный чемпионат Нижегородской области,2018-02-20T11:00:00+03:00,2018-02-25T11:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 36, '2': 36, '3': 36, '4': 36, '5': 36, '6': 36, '7': 36, '8': 36, '9': 36}"
4841,Пять кругов,2018-04-01T23:00:00+03:00,2018-04-03T23:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 8, '2': 8, '3': 8, '4': 8, '5': 8}"
4842,Menso,2018-05-04T14:00:00+03:00,2018-05-08T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 10, '2': 10, '3': 10, '4': 10}"
4843,Регулярный чемпионат МГУ. Общий зачёт,2017-11-20T19:00:00+03:00,2018-03-05T21:00:00+03:00,"{'id': 5, 'name': 'Общий зачёт'}","{'1': 36, '2': 36, '3': 36, '4': 36}"
4844,Синхрон KyivSmartFest,2018-05-18T20:00:00+03:00,2018-05-22T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4845,KyivSmartFest,2018-05-12T14:00:00+03:00,2018-05-13T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
4846,Чемпионат США,2018-03-24T22:00:00+03:00,2018-03-25T22:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12}"
4847,Синхрон студенческого фестиваля Этажи,2018-03-30T19:00:00+03:00,2018-04-03T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4848,Шаровая молния - 3,2018-03-24T09:30:00+03:00,2018-03-28T09:29:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4849,Чемпионат Израиля,2018-05-05T12:00:00+03:00,2018-05-05T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
4850,Город героев,2018-05-26T14:00:00+03:00,2018-05-27T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
4851,От А до Ян,2018-04-01T11:00:00+03:00,2018-04-01T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
4852,&,2018-06-15T19:00:00+03:00,2018-06-19T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 10, '2': 10, '3': 10, '4': 10}"
4853,Открытый Чемпионат Польши,2018-04-28T12:00:00+03:00,2018-04-29T17:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12}"
4854,Игра в бисер,2018-08-31T19:00:00+03:00,2018-09-04T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4855,Полесские хроники,2018-05-04T19:00:00+03:00,2018-05-08T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 14, '2': 14, '3': 14}"
4856,Чемпионат Великобритании,2018-04-14T13:00:00+03:00,2018-04-14T17:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
4857,Зеркало Ревельской весны,2018-05-25T17:00:00+03:00,2018-05-29T17:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4858,Весенняя Актава,2018-04-20T20:00:00+03:00,2018-04-24T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4859,Чемпионат Германии,2018-05-05T14:00:00+03:00,2018-05-05T19:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
4860,Кубок Кристины Киршнер,2018-03-16T14:00:00+03:00,2018-10-31T14:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
4861,Межфакультетский кубок МГУ. Отбор №1,2018-03-13T19:00:00+03:00,2018-03-13T21:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
4862,Франконские игры,2018-05-11T19:00:00+03:00,2018-05-15T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4863,Чемпионат Минска. Лига А. Тур пятый,2018-03-26T19:00:00+03:00,2018-03-26T21:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 18, '2': 18}"
4864,Межфакультетский кубок МГУ. Отбор №2,2018-03-15T19:00:00+03:00,2018-03-15T21:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
4865,Смоленская крепость,2018-04-07T12:00:00+03:00,2018-04-08T15:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
4866,Саратов,2018-06-10T14:00:00+03:00,2018-06-12T16:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
4867,Зеркало Смоленская крепость life,2018-04-08T09:00:00+03:00,2018-04-11T00:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4868,Зеркало Смоленская крепость - последний рубеж,2018-04-14T00:00:00+03:00,2018-04-17T00:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4870,AU,2018-04-21T09:00:00+03:00,2018-04-22T15:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
4871,Межфакультетский кубок МГУ. Отбор №3,2018-03-21T19:00:00+03:00,2018-03-21T21:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
4872,Межфакультетский кубок МГУ,2018-04-12T19:00:00+03:00,2018-04-12T22:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
4873,Игра В. Пас,2018-03-17T14:00:00+03:00,2018-08-28T00:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 13, '2': 13, '3': 13}"
4874,Открытый Чемпионат Берлина,2018-05-26T12:00:00+03:00,2018-05-27T15:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
4875,Чемпионат Самары,2018-04-08T11:00:00+03:00,2018-04-08T16:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 6, '2': 6, '3': 6, '4': 6, '5': 6, '6': 6, '7': 6, '8': 6}"
4876,Чемпионат Канады,2018-05-26T13:30:00+03:00,2018-05-27T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
4877,Серия Premier. Дверь в лето,2018-06-01T20:00:00+03:00,2018-06-05T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4878,Мемориал Романа Астафьева,2018-05-19T12:00:00+03:00,2018-05-20T17:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 12, '4': 12, '5': 12}"
4879,Синхрон высшей лиги Москвы,2018-05-04T19:00:00+03:00,2018-05-08T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4880,Чемпионат Молдовы,2018-04-22T11:00:00+03:00,2018-04-22T16:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
4881,Культурный Террор. Не Ждали?,2018-10-19T19:00:00+03:00,2018-10-23T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4882,Кубок Губернатора Мурманской области,2018-04-14T12:00:00+03:00,2018-04-15T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12}"
4883,Синхрон-lite. Выпуск XIV,2018-05-25T18:45:00+03:00,2018-05-29T18:45:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4884,Чемпионат Латвии,2018-04-22T12:00:00+03:00,2018-04-22T19:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
4885,Синхрон Иванова - ЭкоСмарт. Третий этап,2018-05-04T14:00:00+03:00,2018-05-08T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
4886,Чемпионат Туркменистана,2018-04-22T11:00:00+03:00,2018-04-22T16:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
4887,Чемпионат Финляндии,2018-05-05T18:00:00+03:00,2018-05-05T21:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
4888,Кубок кубков,2018-06-07T19:00:00+03:00,2018-09-09T00:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
4889,Чемпионат Екатеринбурга и Свердловской области МТ,2018-04-07T14:00:00+03:00,2018-04-08T17:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12}"
4890,Межфакультетский кубок МГУ. Отбор №4,2018-03-27T19:00:00+03:00,2018-03-27T21:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
4891,Пальмовое первенство,2018-06-08T19:00:00+03:00,2018-06-12T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
